date,return
2020-11-16,0.02862175
2020-11-17,0.01241438
2020-11-18,0.00803383
2020-11-19,0.01971477
2020-11-20,0.01480872
2020-11-21,0.05431698
2020-11-22,-0.00845829
2020-11-23,0.03799922
2020-11-24,0.06686589
2020-11-25,-0.06197479
2020-11-26,-0.04665920
2020-11-27,0.00391543
2020-11-28,0.04797192
2020-11-29,0.02381838
2020-11-30,0.01708470
2020-12-01,-0.03788420
2020-12-02,0.00371471
2020-12-03,-0.00407106
2020-12-04,-0.03604608
2020-12-05,0.03932151
2020-12-06,0.00296736
2020-12-07,0.01072485
2020-12-08,-0.01134285
2020-12-09,0.00407106
2020-12-10,-0.00516034
2020-12-11,0.00629863
2020-12-12,0.00184094
2020-12-13,-0.00624770
2020-12-14,-0.00147929
2020-12-15,-0.00703704
2020-12-16,0.01268184
2020-12-17,0.02025783
2020-12-18,-0.00577617
2020-12-19,0.01670298
2020-12-20,0.02571429
2020-12-21,-0.00417827
2020-12-22,0.03881119
2020-12-23,0.05217099
2020-12-24,-0.02719130
2020-12-25,0.03584347
2020-12-26,0.07587302
2020-12-27,-0.00649159
2020-12-28,0.03296703
2020-12-29,0.04887867
2020-12-30,-0.00027412
2020-12-31,0.01480669
2021-01-01,-0.00864631
2021-01-02,0.02480240
2021-01-03,0.06223404
2021-01-04,0.01001502
2021-01-05,0.04858701
2021-01-06,0.04633570
2021-01-07,-0.05038409
2021-01-08,0.00499643
2021-01-09,-0.01822917
2021-01-10,-0.12418616
2021-01-11,-0.02890969
2021-01-12,0.01899631
2021-01-13,0.01864218
2021-01-14,-0.01475007
2021-01-15,0.01940671
2021-01-16,0.04596138
2021-01-17,0.01456058
2021-01-18,-0.01845208
2021-01-19,-0.04543081
2021-01-20,0.02926696
2021-01-21,-0.00504916
2021-01-22,0.02564103
2021-01-23,0.03359375
2021-01-24,0.02544722
2021-01-25,-0.01277641
2021-01-26,0.03758089
2021-01-27,0.04293596
2021-01-28,-0.05473781
2021-01-29,-0.01216545
2021-01-30,-0.00837438
2021-01-31,0.00447094
2021-02-01,0.01360040
2021-02-02,-0.02512808
2021-02-03,0.03678679
2021-02-04,0.07675597
2021-02-05,0.05828290
2021-02-06,-0.00804914
2021-02-07,0.07174888
2021-02-08,0.02052202
2021-02-09,-0.00683327
2021-02-10,0.09887950
2021-02-11,0.04239714
2021-02-12,0.00068646
2021-02-13,0.05625107
2021-02-14,-0.04822211
2021-02-15,-0.03462982
2021-02-16,-0.00353419
2021-02-17,0.01862032
2021-02-18,0.03864903
2021-02-19,0.12219242
2021-02-20,-0.09320388
2021-02-21,0.00049415
2021-02-22,0.08445835
2021-02-23,-0.02945195
2021-02-24,0.00078211
2021-02-25,-0.00562676
2021-02-26,0.03269412
2021-02-27,-0.00319635
2021-02-28,0.00152695
2021-03-01,-0.01433145
2021-03-02,-0.00912606
2021-03-03,-0.00921012
2021-03-04,0.00252088
2021-03-05,0.01225837
2021-03-06,-0.03353517
2021-03-07,0.00562249
2021-03-08,0.00383387
2021-03-09,-0.01464036
2021-03-10,0.01227390
2021-03-11,0.05105297
2021-03-12,0.03035823
2021-03-13,-0.02799057
2021-03-14,0.02030918
2021-03-15,-0.00252525
2021-03-16,0.00967982
2021-03-17,0.05191740
2021-03-18,-0.00560852
2021-03-19,0.01240835
2021-03-20,-0.02660167
2021-03-21,0.03577050
2021-03-22,0.01740572
2021-03-23,0.02050238
2021-03-24,0.01769558
2021-03-25,-0.01398876
2021-03-26,0.02280562
2021-03-27,-0.00687062
2021-03-28,0.01226994
2021-03-29,-0.01689233
2021-03-30,0.00564008
2021-03-31,0.02321638
2021-04-01,-0.02766093
2021-04-02,0.00249082
2021-04-03,-0.01020008
2021-04-04,0.04465583
2021-04-05,0.01985582
2021-04-06,0.03162202
2021-04-07,-0.05216973
2021-04-08,0.04324667
2021-04-09,0.03306589
2021-04-10,0.02706519
2021-04-11,0.02176902
2021-04-12,-0.07053151
2021-04-13,-0.00735915
2021-04-14,0.01543510
2021-04-15,0.01101137
2021-04-16,0.08180419
2021-04-17,-0.02462246
2021-04-18,0.04140020
2021-04-19,-0.02887309
2021-04-20,0.03583315
2021-04-21,-0.01756453
2021-04-22,-0.00228933
2021-04-23,-0.00710227
2021-04-24,0.01397601
2021-04-25,-0.00032559
2021-04-26,-0.03180979
2021-04-27,-0.01390446
2021-04-28,0.02387992
2021-04-29,-0.00433141
2021-04-30,-0.01985499
2021-05-01,0.02321611
2021-05-02,0.00422645
2021-05-03,0.04009303
2021-05-04,0.02097753
2021-05-05,0.03723404
2021-05-06,0.03046757
2021-05-07,-0.02605386
2021-05-08,0.02194169
2021-05-09,0.02196078
2021-05-10,-0.00047966
2021-05-11,0.02706594
2021-05-12,-0.05504158
2021-05-13,-0.02630538
2021-05-14,0.04011781
2021-05-15,-0.01933405
2021-05-16,0.00975804
2021-05-17,0.01390395
2021-05-18,0.03540167
2021-05-19,-0.05476235
2021-05-20,0.00874491
2021-05-21,-0.03349424
2021-05-22,-0.03088370
2021-05-23,0.04049222
2021-05-24,-0.00515516
2021-05-25,0.00274334
2021-05-26,-0.02857432
2021-05-27,-0.00396370
2021-05-28,-0.02125877
2021-05-29,-0.00952279
2021-05-30,0.00907421
2021-05-31,-0.00920672
2021-06-01,0.00086440
2021-06-02,-0.01565368
2021-06-03,-0.02774731
2021-06-04,0.02853920
2021-06-05,0.00570301
2021-06-06,-0.01308615
2021-06-07,0.02022099
2021-06-08,0.01018087
2021-06-09,-0.01029270
2021-06-10,0.01787455
2021-06-11,0.00691784
2021-06-12,0.00465067
2021-06-13,-0.03293004
2021-06-14,0.00402524
2021-06-15,-0.01809513
2021-06-16,0.01478702
2021-06-17,0.00119617
2021-06-18,0.01238188
2021-06-19,0.00128742
2021-06-20,-0.01821494
2021-06-21,0.00622067
2021-06-22,-0.00010846
2021-06-23,-0.03091442
2021-06-24,-0.00604433
2021-06-25,0.02162162
2021-06-26,-0.00958995
2021-06-27,-0.01146355
2021-06-28,-0.03388876
2021-06-29,0.00978907
2021-06-30,-0.00173110
2021-07-01,0.01213873
2021-07-02,0.00434038
2021-07-03,-0.00375299
2021-07-04,0.00730594
2021-07-05,0.02595195
