date,return
2021-05-03,0.05879537
2021-05-04,-0.04237135
2021-05-05,0.09600038
2021-05-06,0.01874192
2021-05-07,-0.00351026
2021-05-08,0.01315678
2021-05-09,0.00846180
2021-05-10,-0.06804021
2021-05-11,0.03766268
2021-05-12,-0.08126799
2021-05-13,0.02931413
2021-05-14,0.03847202
2021-05-15,-0.03691554
2021-05-16,0.00363323
2021-05-17,-0.01438979
2021-05-18,0.01106469
2021-05-19,0.00000000
2021-05-20,0.00000000
2021-05-21,0.00000000
2021-05-22,0.00000000
2021-05-23,0.00000000
2021-05-24,0.00000000
2021-05-25,0.00000000
2021-05-26,0.00000000
2021-05-27,0.00000000
2021-05-28,0.00000000
2021-05-29,0.00000000
2021-05-30,0.00000000
2021-05-31,0.00000000
2021-06-01,0.00000000
2021-06-02,0.00000000
2021-06-03,0.00000000
2021-06-04,0.00000000
2021-06-05,0.00000000
2021-06-06,0.00000000
2021-06-07,0.00000000
2021-06-08,0.00000000
2021-06-09,0.00000000
2021-06-10,0.00000000
2021-06-11,0.00000000
2021-06-12,0.00000000
2021-06-13,0.00000000
2021-06-14,0.00000000
2021-06-15,0.00000000
2021-06-16,0.00000000
2021-06-17,0.00000000
2021-06-18,0.00000000
2021-06-19,0.00000000
2021-06-20,0.00000000
2021-06-21,0.00000000
2021-06-22,0.00000000
2021-06-23,0.00000000
2021-06-24,0.00000000
2021-06-25,0.00000000
2021-06-26,0.00000000
2021-06-27,0.00000000
2021-06-28,0.00000000
2021-06-29,0.00000000
2021-06-30,0.00000000
2021-07-01,0.00000000
2021-07-02,0.00000000
2021-07-03,0.00000000
2021-07-04,0.00000000
2021-07-05,0.00000000
2021-07-06,0.00000000
2021-07-07,0.00000000
2021-07-08,0.00000000
2021-07-09,0.00000000
2021-07-10,0.00000000
2021-07-11,0.00000000
2021-07-12,0.00000000
2021-07-13,0.00000000
2021-07-14,0.00000000
2021-07-15,0.00000000
2021-07-16,0.00000000
2021-07-17,0.00000000
2021-07-18,0.00000000
2021-07-19,0.00000000
2021-07-20,0.00000000
2021-07-21,0.00000000
2021-07-22,0.00000000
2021-07-23,0.00000000
2021-07-24,0.00000000
2021-07-25,0.00000000
2021-07-26,-0.00013623
2021-07-27,0.00940097
2021-07-28,0.01358769
2021-07-29,0.01020952
2021-07-30,0.01933386
2021-07-31,0.00866454
2021-08-01,-0.01290653
2021-08-02,0.00463264
2021-08-03,-0.00952422
2021-08-04,0.01405387
2021-08-05,0.01428817
2021-08-06,0.01472143
2021-08-07,0.03572769
2021-08-08,-0.00036226
2021-08-09,0.03503121
2021-08-10,0.00000000
2021-08-11,0.00000000
2021-08-12,0.00000000
2021-08-13,0.00000000
2021-08-14,0.00000000
2021-08-15,0.00000000
2021-08-16,0.00000000
2021-08-17,0.00000000
2021-08-18,-0.00042793
2021-08-19,0.05184090
2021-08-20,0.00000000
2021-08-21,0.00000000
2021-08-22,0.00000000
2021-08-23,-0.00051802
2021-08-24,-0.06334222
2021-08-25,0.03525552
2021-08-26,-0.05864162
2021-08-27,0.08853470
2021-08-28,-0.00167660
2021-08-29,0.00511289
2021-08-30,-0.03490272
2021-08-31,0.01481225
2021-09-01,0.05436555
2021-09-02,0.00489015
2021-09-03,0.03513794
2021-09-04,0.01531335
2021-09-05,0.06237233
2021-09-06,0.01108832
2021-09-07,-0.16865293
2021-09-08,0.06405124
2021-09-09,0.05199040
2021-09-10,0.00504087
2021-09-11,0.01992680
2021-09-12,0.10486443
2021-09-13,-0.04529051
2021-09-14,0.05408555
2021-09-15,0.01132594
2021-09-16,-0.02712606
2021-09-17,-0.05725307
2021-09-18,0.00908534
2021-09-19,-0.04715686
2021-09-20,-0.06929366
2021-09-21,-0.03431020
2021-09-22,0.14763449
2021-09-23,0.01858168
2021-09-24,-0.05584436
2021-09-25,-0.02094312
2021-09-26,-0.00748689
2021-09-27,-0.01731150
2021-09-28,-0.04068060
2021-09-29,0.00678491
2021-09-30,0.03710215
2021-10-01,0.10753638
2021-10-02,0.01648544
2021-10-03,0.01223414
2021-10-04,-0.00836742
2021-10-05,0.00881305
2021-10-06,-0.00675341
2021-10-07,-0.01104111
2021-10-08,-0.00577141
2021-10-09,0.01754163
2021-10-10,-0.03949747
2021-10-11,0.01574113
2021-10-12,-0.02268661
2021-10-13,0.04135879
2021-10-14,-0.00197796
2021-10-15,0.01314962
2021-10-16,-0.00928398
2021-10-17,-0.01081267
2021-10-18,-0.00405551
2021-10-19,0.01641535
2021-10-20,0.04644757
2021-10-21,-0.03218281
2021-10-22,-0.00939489
2021-10-23,0.01918637
2021-10-24,-0.00912180
2021-10-25,0.04951963
2021-10-26,-0.01080238
2021-10-27,-0.09682507
2021-10-28,0.04833130
2021-10-29,0.04522313
2021-10-30,-0.02200908
2021-10-31,-0.00817782
2021-11-01,0.00536251
2021-11-02,0.04433619
2021-11-03,0.01378720
2021-11-04,0.00867818
2021-11-05,0.01449317
2021-11-06,-0.00324426
2021-11-07,0.02618130
2021-11-08,0.04159479
2021-11-09,0.00641077
2021-11-10,-0.04973857
2021-11-11,0.01748457
2021-11-12,-0.01935271
2021-11-13,0.01811107
2021-11-14,0.00294190
2021-11-15,-0.02541258
2021-11-16,-0.08095412
2021-11-17,0.02200594
2021-11-18,-0.09358529
2021-11-19,0.09597912
2021-11-20,0.05818160
2021-11-21,0.00113954
2021-11-22,0.01169541
2021-11-23,0.00421905
2021-11-24,-0.01949416
2021-11-25,0.05030422
2021-11-26,-0.10231723
2021-11-27,0.02566200
2021-11-28,-0.00443092
2021-11-29,0.00554847
2021-11-30,0.01038654
2021-12-01,0.01033818
2021-12-02,-0.02543647
2021-12-03,-0.02467671
2021-12-04,-0.04354701
2021-12-05,-0.02581712
2021-12-06,0.01194517
2021-12-07,-0.00799845
2021-12-08,0.00555953
2021-12-09,-0.03954218
2021-12-10,-0.01292668
2021-12-11,0.00000000
2021-12-12,-0.00027283
2021-12-13,-0.06375793
2021-12-14,-0.00007287
2021-12-15,0.01107751
2021-12-16,-0.01254190
2021-12-17,-0.00003650
2021-12-18,0.00332141
2021-12-19,-0.00709375
2021-12-20,-0.00076940
2021-12-21,0.00978990
2021-12-22,-0.00450254
2021-12-23,0.01035891
2021-12-24,-0.01570397
2021-12-25,0.00883917
2021-12-26,0.00352650
2021-12-27,-0.00217368
2021-12-28,-0.01978724
2021-12-29,-0.00407438
2021-12-30,0.00141327
2021-12-31,0.00014856
2022-01-01,0.00753806
2022-01-02,0.00029484
2022-01-03,-0.00099480
2022-01-04,-0.00339308
2022-01-05,-0.00799349
2022-01-06,0.00130568
2022-01-07,-0.00752580
2022-01-08,0.00000000
2022-01-09,0.00000000
2022-01-10,0.00000000
2022-01-11,0.00000000
2022-01-12,0.00000000
2022-01-13,0.00000000
2022-01-14,0.00000000
2022-01-15,0.00000000
2022-01-16,0.00000000
2022-01-17,0.00000000
2022-01-18,0.00000000
2022-01-19,0.00000000
2022-01-20,0.00000000
2022-01-21,0.00000000
2022-01-22,0.00000000
2022-01-23,0.00000000
2022-01-24,0.00000000
2022-01-25,0.00000000
2022-01-26,0.00000000
2022-01-27,0.00000000
2022-01-28,0.00000000
2022-01-29,0.00000000
2022-01-30,0.00000000
2022-01-31,0.00000000
2022-02-01,0.00000000
2022-02-02,0.00000000
2022-02-03,0.00000000
2022-02-04,0.00000000
2022-02-05,0.00000000
2022-02-06,0.00000000
2022-02-07,0.00000000
2022-02-08,0.00000000
2022-02-09,0.00000000
2022-02-10,0.00000000
2022-02-11,0.00000000
2022-02-12,0.00000000
2022-02-13,0.00000000
2022-02-14,0.00000000
2022-02-15,-0.00007508
2022-02-16,-0.00202726
2022-02-17,-0.01136064
2022-02-18,0.00000000
2022-02-19,0.00000000
2022-02-20,0.00000000
2022-02-21,0.00000000
2022-02-22,0.00000000
2022-02-23,0.00000000
2022-02-24,0.00000000
2022-02-25,0.00000000
2022-02-26,0.00000000
2022-02-27,0.00000000
2022-02-28,-0.00015220
2022-03-01,-0.00022834
2022-03-02,0.00140840
2022-03-03,-0.00334499
2022-03-04,-0.00526316
2022-03-05,0.00364236
2022-03-06,-0.00653245
2022-03-07,-0.00023072
2022-03-08,0.00826923
2022-03-09,0.00667557
2022-03-10,-0.01117848
2022-03-11,0.00007664
2022-03-12,-0.00076637
2022-03-13,-0.00897342
2022-03-14,0.00592037
2022-03-15,-0.00111556
2022-03-16,0.00423615
2022-03-17,-0.00161061
2022-03-18,0.00003841
2022-03-19,0.00311108
2022-03-20,0.00593483
2022-03-21,0.00129415
2022-03-22,0.01098609
2022-03-23,0.00432412
2022-03-24,0.00980906
2022-03-25,-0.01212368
2022-03-26,0.00577970
2022-03-27,0.03537445
2022-03-28,-0.00093704
2022-03-29,0.03282710
2022-03-30,0.01211973
2022-03-31,0.00000000
2022-04-01,0.00000000
2022-04-02,-0.00037960
2022-04-03,0.01881451
2022-04-04,0.00000000
2022-04-05,-0.00040661
2022-04-06,-0.08596610
2022-04-07,0.02788904
2022-04-08,-0.02951364
2022-04-09,-0.00081790
2022-04-10,-0.01253907
2022-04-11,-0.03033272
2022-04-12,0.01492189
